order_id,worker_id,estimated_profit
20166,1493,42.80553
20166,1511,46.24923
20166,1534,41.43326
20166,1751,45.05614
20166,1886,44.92943
20166,2129,44.23259
20166,2253,46.4358
20166,2318,46.37913
20166,2353,45.89721
20166,2679,44.95437
20166,2971,44.97545
20166,3026,45.84102
20166,3036,44.59045
20166,3114,45.26515
20166,3121,44.91568
20166,3124,42.60963
20166,3363,46.46763
20166,3364,44.90032
20166,3562,44.91609
20166,3970,45.89875
20166,3986,45.62601
20166,4044,40.24242
20166,4244,45.14813
20166,1048,44.46262
26883,58,47.20132
26883,110,47.22681
26883,149,48.28732
26883,411,47.47914
26883,475,48.56263
26883,770,48.43726
26883,772,47.97433
26883,813,47.89229
26883,935,48.24801
26883,976,44.77805
26883,1057,44.62743
26883,1072,48.38247
26883,1096,47.16721
26883,1121,48.56412
26883,1279,48.67702
26883,1339,48.6445
26883,1493,45.01444
26883,1511,48.45814
26883,1534,43.64217
26883,1751,47.26505
26883,1886,47.13834
26883,2129,46.4415
26883,2253,48.64471
26883,2318,48.58804
26883,2353,48.10612
26883,2679,47.16328
26883,2971,47.18436
26883,3026,48.04993
26883,3036,46.79936
26883,3114,47.47406
26883,3121,47.12459
26883,3124,44.81854
26883,3363,48.67654
26883,3364,47.10923
26883,3562,47.125
26883,3970,48.10766
26883,3986,47.83492
26883,4044,42.45133
26883,4244,47.35704
26883,1048,46.67153
42816,58,43.66897
42816,110,43.67748
42816,149,42.51741
42816,411,43.36528
42816,475,42.56469
42816,770,42.57718
42816,772,42.49377
42816,813,42.40583
42816,935,42.25564
42816,976,41.33569
42816,1057,40.40448
42816,1072,42.58266
42816,1096,41.71658
42816,1121,42.5561
42816,1279,42.55405
42816,1339,42.56703
42816,1493,41.60516
42816,1511,42.56232
42816,1534,40.23183
42816,1751,43.50991
42816,1886,43.65826
42816,2129,42.94586
42816,2253,42.56048
42816,2318,42.55205
42816,2353,42.48585
42816,2679,43.64926
42816,2971,43.65317
42816,3026,42.25443
42816,3036,41.30648
42816,3114,43.3723
42816,3121,43.65486
42816,3124,40.9059
42816,3363,42.53821
42816,3364,43.30677
42816,3562,43.63074
42816,3970,42.21844
42816,3986,42.61122
42816,4044,38.38866
42816,4244,43.88914
42816,1048,40.63257
17099,58,44.9708
17099,110,44.99628
17099,149,46.05679
17099,411,45.24862
17099,475,46.3321
17099,770,46.20673
17099,772,45.7438
17099,813,45.66176
17099,935,46.01748
17099,976,42.54753
17099,1057,42.3969
17099,1072,46.15195
17099,1096,44.93669
17099,1121,46.33359
17099,1279,46.44649
17099,1339,46.41398
17099,1493,42.78391
17099,1511,46.22762
17099,1534,41.41164
17099,1751,45.03453
17099,1886,44.90782
17099,2129,44.21097
17099,2253,46.41418
17099,2318,46.35752
17099,2353,45.87559
17099,2679,44.93276
17099,2971,44.95384
17099,3026,45.8194
17099,3036,44.56883
17099,3114,45.24354
17099,3121,44.89406
17099,3124,42.58801
17099,3363,46.44601
17099,3364,44.87871
17099,3562,44.89447
17099,3970,45.87714
17099,3986,45.60439
17099,4044,40.2208
17099,4244,45.12652
17099,1048,44.441
39505,58,44.20534
39505,110,44.23083
39505,149,45.29134
39505,411,44.48316
39505,475,45.56665
39505,770,45.44128
39505,772,44.97835
39505,813,44.89631
39505,935,45.25203
39505,976,41.78207
39505,1057,41.63145
39505,1072,45.38649
39505,1096,44.17123
39505,1121,45.56814
39505,1279,45.68103
39505,1339,45.64852
39505,1493,42.01845
39505,1511,45.46216
39505,1534,40.64618
39505,1751,44.26907
39505,1886,44.14236
39505,2129,43.44552
39505,2253,45.64873
39505,2318,45.59206
39505,2353,45.11013
39505,2679,44.1673
39505,2971,44.18838
39505,3026,45.05394
39505,3036,43.80338
39505,3114,44.47808
39505,3121,44.1286
39505,3124,41.82255
39505,3363,45.68055
39505,3364,44.11325
39505,3562,44.12902
39505,3970,45.11168
39505,3986,44.83894
39505,4044,39.45534
39505,4244,44.36106
39505,1048,43.67555
39528,58,39.23085
39528,110,39.22104
39528,149,38.43019
39528,411,38.85858
39528,475,38.66485
39528,770,38.5781
39528,772,38.22841
39528,813,38.12399
39528,935,38.26955
39528,976,40.34185
39528,1057,42.89155
39528,1072,38.54296
39528,1096,37.34078
39528,1121,38.65843
39528,1279,38.76313
39528,1339,38.74257
39528,1493,39.56009
39528,1511,38.5816
39528,1534,39.11323
39528,1751,39.02324
39528,1886,39.28353
39528,2129,39.12454
39528,2253,38.73442
39528,2318,38.67451
39528,2353,38.29593
39528,2679,39.24163
39528,2971,39.22637
39528,3026,39.29674
39528,3036,40.00865
39528,3114,38.86505
39528,3121,39.29764
39528,3124,42.29429
39528,3363,38.74027
39528,3364,38.86754
39528,3562,39.25964
39528,3970,39.19872
39528,3986,38.25254
39528,4044,43.80407
39528,4244,39.39629
39528,1048,38.74236
33042,58,45.38338
33042,110,45.36184
33042,149,43.94977
33042,411,44.93406
33042,475,43.96426
33042,770,43.99065
33042,772,43.96925
33042,813,43.89038
33042,935,43.68324
33042,976,43.09308
33042,1057,41.92042
33042,1072,44.00263
33042,1096,43.25455
33042,1121,43.95585
33042,1279,43.94097
33042,1339,43.95705
33042,1493,43.41714
33042,1511,43.97372
33042,1534,42.04714
33042,1751,45.17597
33042,1886,45.45351
33042,2129,44.79469
33042,2253,43.95104
33042,2318,43.94937
33042,2353,43.94191
33042,2679,45.40833
33042,2971,45.38747
33042,3026,43.60506
33042,3036,42.66287
33042,3114,44.94236
33042,3121,45.46922
33042,3124,42.48492
33042,3363,43.92673
33042,3364,45.03804
33042,3562,45.43131
33042,3970,43.57101
33042,3986,44.11228
33042,4044,39.95592
33042,4244,45.24322
33042,1048,41.98306
7426,58,43.39124
7426,110,43.41352
7426,149,44.28692
7426,411,43.55259
7426,475,44.54182
7426,770,44.42019
7426,772,43.97384
7426,813,43.90604
7426,935,44.36529
7426,976,41.27425
7426,1057,41.90635
7426,1072,44.36646
7426,1096,43.27982
7426,1121,44.54435
7426,1279,44.66034
7426,1339,44.62463
7426,1493,41.34297
7426,1511,44.44274
7426,1534,39.97846
7426,1751,43.39077
7426,1886,43.3454
7426,2129,42.62017
7426,2253,44.62355
7426,2318,44.56757
7426,2353,44.11128
7426,2679,43.3567
7426,2971,43.37283
7426,3026,45.24729
7426,3036,44.69493
7426,3114,43.5494
7426,3121,43.33622
7426,3124,41.83485
7426,3363,44.65482
7426,3364,43.2013
7426,3562,43.32423
7426,3970,45.28506
7426,3986,43.81692
7426,4044,39.71012
7426,4244,43.61278
7426,1048,44.70584
